id,source,category,title,price,rating,review_count,url,img_url,scraped_at,expensive,price_q_5,price_q_25,price_q_50,price_q_75,price_q_95,price_group,price_flag,outlier
26735,amazon,fragrance,Gucci Rush for Women 2.5 oz Eau de Toilette Spray,9.99,4.5,1915,https://www.amazon.com/Gucci-Toilette-Spray-Women-Ounce/dp/B073RNF5YF/ref=sr_1_79?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-79&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/41V-60GNWRL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26736,amazon,fragrance,"Guerlain Shalimar Eau De Parfum Spray for Women, 3 Ounce",88.9,4.6,4561,https://www.amazon.com/Guerlain-Shalimar-Parfum-Spray-Women/dp/B004AZKLGE/ref=sr_1_80?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-80&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/41qD473XXGL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,False,False,Mid-High,normal,False
26737,amazon,fragrance,"Hair Perfume, Pheromone Hair Perfume for Women, Hair Fragrance Essential Oil Fast Odors Remove, Hair Nourishing Hair and Shine Spray",18.93,5.0,2,https://www.amazon.com/Perfume-Pheromone-Fragrance-Essential-Nourishing/dp/B0F62S752S/ref=sr_1_85?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-85&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71BzEWolDTL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
26738,amazon,fragrance,"Hair Perfume for Women Vanilla Pheromone, Hair & Body Shine Spray Nourishing and Hydrating Mist Fragrance, Eau Parfum Long Lasting & Add Shine Portable, Light Perfume, 30 ml",9.99,3.0,73,https://www.amazon.com/Mxvbaty-Pheromone-Nourishing-Hydrating-Fragrance/dp/B0DM91FBLR/ref=sr_1_86?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-86&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/610nrNvAEQL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26739,amazon,fragrance,"3Pcs Phero Perfume, Pheromones Perfumes for Women, Roll On Perfume Phero Oil, Long Lasting",8.99,2.8,15,https://www.amazon.com/Phero-Perfume-Pheromones-Perfumes-Lasting/dp/B0F7H4S2WT/ref=sr_1_87?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-87&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61rpt7IfGUL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26740,amazon,fragrance,"3Pcs Lunex Phero Perfume,pheromones perfumes for women,Roll On Perfume, Portable Perfumes Long Lasting Female",8.98,3.8,336,https://www.amazon.com/Xing-Chen-Hai-Yang-Ferromont/dp/B0CDT3K6X4/ref=sr_1_88?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-88&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71Lcr3nzemL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26741,amazon,fragrance,"Hair Perfume, Hair Essential Oil Perfume for Women, Pheromone Fragrance for Dry Damaged Hair, Hair Mist with Anti Frizz Nourishing, Premium and Long-lasting Scent",16.77,5.0,60,https://www.amazon.com/Essential-Pheromone-Fragrance-Nourishing-Long-lasting/dp/B0F543HQQS/ref=sr_1_89?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-89&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71V9co2OiTL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26742,amazon,fragrance,"Pacifica Hawaiian Ruby Guava Hair Perfume & Body Fragrance Spray Mist - Body Mist Fragrance w/ Grapefruit, Patchouli, Sugar Notes & Geranium Clean Beauty Alcohol-Free, Vegan & Cruelty-Free, 6 oz",12.0,4.1,21761,https://www.amazon.com/Pacifica-Beauty-Perfumed-Hawaiian-Guava/dp/B0798Y2WB7/ref=sr_1_90?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-90&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71YRhDQwhFL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26743,amazon,fragrance,"Hair Perfume for Women Long Lasting Pheromone, Hair Body Mist Spray Fragrance Essential Oil Odors Remove, Honey Infused Coconut Chamomile for Hydrating Shine, Alcohol Free, 50 ml",16.99,5.0,4,https://www.amazon.com/Fedulili-Pheromone-Fragrance-Essential-Chamomile/dp/B0F2FDH9SF/ref=sr_1_91?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-91&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61uDLeJM6lL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26744,amazon,fragrance,Gucci Bamboo FOR WOMEN 1.6 oz EDP Spray,52.25,4.6,1444,https://www.amazon.com/Gucci-Bamboo-WOMEN-1-6-Spray/dp/B01G9K2688/ref=sr_1_92?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-92&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71MWz+v1bJL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,False,False,Mid-High,normal,False
26745,amazon,fragrance,RawChemistry Midnight Pheromone Infused Cologne for Men 1 oz.,34.5,4.0,2556,https://www.amazon.com/Midnight-RawChemistry-Pheromone-Attracting-Cologne/dp/B08GG94NLL/ref=sr_1_93?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-93&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/51WFTPWMSnL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
26746,amazon,fragrance,"Roll-On Pheromone Perfume for Women, travel perfume, rollerball perfume, clean perfume Long-Lasting Pheromone-Infused Essential Oil - 0.34 fl.oz (10mL)",13.99,4.3,223,https://www.amazon.com/YEQUET-Pheromone-rollerball-Long-Lasting-Pheromone-Infused/dp/B0DLTH2DBL/ref=sr_1_94?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-94&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71YFUhVn35L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26747,amazon,fragrance,"Hair Perfume, Heavy Cream Hair Perfume for Women Long Lasting Pheromone Body Spray Oil Mist Deodorizer Refresher, Milk Chamomile Jasmine Portable Hydrate Shine, Alcohol Free Light Parfum, 50 ML",16.99,5.0,4,https://www.amazon.com/Pheromone-Deodorizer-Refresher-Chamomile-Portable/dp/B0DMM62Q3H/ref=sr_1_95?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-95&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61ARZK3h+ZL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26748,amazon,fragrance,"Venom Pheromone Perfume Collection - Phero Perfume for Women, Long Lasting",12.99,3.2,143,https://www.amazon.com/bryanture-Pheromone-Collection-Specially-Designed/dp/B0DJ2N52L5/ref=sr_1_96?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-96&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61LYuVpluDL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26749,amazon,fragrance,"Pheromones Perfumes for Women, Long Lasting Fruity Scent, Roll On Perfume Oil for Women Ideal for Daily Wear (Fruity)",14.99,4.0,83,https://www.amazon.com/VivaFemme-Pheromone-Perfume-Womens-Fruity/dp/B0DPLF89R4/ref=sr_1_97?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-97&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71vkJ6Y1VvL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26750,amazon,fragrance,"Bath And Body Works Wallflower Fragrance Refill (Assorted, Pack Of 6)",24.57,4.3,320,https://www.amazon.com/Bath-Body-Works-Wallflower-Fragrance/dp/B0CBQR2B4C/ref=sr_1_98?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-98&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/91T7IwTqyoL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
26751,amazon,fragrance,"Hair Perfume for Women - Long-Lasting Scent, Frizz Control & Odor-Eliminating Formula, Pheromone-Infused, Hair & Body Fragrance Mist, Perfume Oil Nourishes & Hydrates, Fresh Romantic Rose Scent",12.99,3.2,11,https://www.amazon.com/iemokoda-Hair-Perfume-Nourishing-Hydrating/dp/B0DLP5HWMJ/ref=sr_1_99?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-99&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/718Np7hcNnL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26752,amazon,fragrance,"Venom Pheromone Perfume Collection,Venom Pheromone Perfume,Venom Pheromone Perfume for Women,Fresh Long-Lasting Portable Perfume",11.99,2.9,257,https://www.amazon.com/MISEDI-Pheromone-Collection-Long-Lasting-Portable/dp/B0CYL9KF6K/ref=sr_1_100?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-100&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/71h59Pw8DFL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26753,amazon,fragrance,"Hair Perfume for Women, Pheromones Perfumes & Hair Shine Body Spray, Rose Body Mist for Hair Nourishing & Hydrating with Long Lasting Floral Fragrance, Light Perfume Gift for Women 100ml",9.98,3.1,16,https://www.amazon.com/BYAYW-Pheromones-Nourishing-Hydrating-Fragrance/dp/B0F4DJRFBQ/ref=sr_1_101?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-101&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/617Lxl2UURL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26754,amazon,fragrance,"Le Monde Gourmand Lait de Coco Perfume Oil - 1 fl oz (30ml) - Fresh, Creamy, Clean with Vanilla and Coconut Fragrance Notes",26.0,4.1,443,https://www.amazon.com/Monde-Gourmand-Lait-Coco-Perfume/dp/B09HMZKX6R/ref=sr_1_102?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-102&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61uwASI+dEL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
26755,amazon,fragrance,"3Pcs Lunex Phero Perfume, Verola Perfume for Women, Women Pheromone Perfume, Specially Designed For Women, Portable Perfume Long Lasting Female, Roll On Perfume Phero Oil.",9.99,3.7,393,https://www.amazon.com/Perfume-Pheromone-Specially-Designed-Portable/dp/B0D1CHDYHJ/ref=sr_1_103?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-103&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/61nJJbxGJyL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
26756,amazon,fragrance,Floral Eau de Parfum Spray for Women Long Lasting Fragrance Travel Size Spray Perfect for Any Occasion Pheromones Perfumes Floral Perfumes for Women,32.0,5.0,24,https://www.amazon.com/VivaFemme-Fragrance-Occasion-Pheromones-Perfumes/dp/B0F27TTK74/ref=sr_1_104?dib=eyJ2IjoiMSJ9.AQIWhxe_hYF--DzMpvcor2HFvNMpG9IWzsMCJBzdJF83aWXOrFCcTwooG75-1vQXeeeph6reu7VKiqiuI5bBq_JB6u0cCs65HEDS9mmB_JzVeMBoX9AdJXTTmVNyv6Rz83Ppj1aovf3UyEXfcevIqYjsuS9UoaS_3I6GgFTsytNRglRdBGj9D0f51rO-V01jOAQDgn41mL-DqUAzhVg_TA0iklsd3M4Jisp5TgPi0cZT3dJfJoOHsQ0qiTjJ6rw9sY86a4LEEdkEw3A1Vm1WlJ3vGCHU7Gm8ytf_jbGjTMo.ut_hlDaqRn7kpLSkkeYw_8iMmGbpoT3EdBsWP-if2Ms&dib_tag=se&keywords=fragrance&qid=1751287196&sr=8-104&xpid=ocE865usqEP9_,https://m.media-amazon.com/images/I/51UY+P8m1EL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
